EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105436,Engenharia Química,Bacharelado,Integral,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,679.06
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105436,Engenharia Química,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,714.8
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105438,Música,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,581.74
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105438,Música,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,590.6
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105438,Música,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,566.94
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105438,Música,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,620.9
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105438,Música,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,658.66
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105440,Administração,Bacharelado,Matutino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,657.66
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105440,Administração,Bacharelado,Matutino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,637.4
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105440,Administração,Bacharelado,Matutino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,611.56
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105440,Administração,Bacharelado,Matutino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,664.72
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,105440,Administração,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,690.66
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311429,Geografia,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,610.32
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311429,Geografia,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,603.36
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311429,Geografia,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,552.08
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311429,Geografia,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,633.7
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311429,Geografia,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,642.2
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311430,História,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,631.16
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311430,História,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,617.84
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311430,História,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,573.3
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311430,História,Licenciatura,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,637.04
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311430,História,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,664.3
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311433,Física,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,679.98
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311433,Física,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,627.54
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311433,Física,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,538.5
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311433,Física,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,640.26
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311433,Física,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,666.64
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311439,Matemática,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,582.74
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311439,Matemática,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,624.24
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311439,Matemática,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,546.78
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311439,Matemática,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,631.22
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311439,Matemática,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,648.32
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311443,Química,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,598.8
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311443,Química,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,628.68
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311443,Química,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,583.02
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311443,Química,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,651.16
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,311443,Química,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,673.96
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,1107125,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,553.76
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,1107125,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,609.46
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,1107125,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos portadores de deficiência que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,614.78
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,1107125,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,623.7
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS DO BACANGA,1107125,Pedagogia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,636.86
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11449,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,555.24
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11449,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,593.86
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11449,Pedagogia,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,607.0
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11449,Pedagogia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,620.92
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11451,Direito,Bacharelado,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,655.4
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11451,Direito,Bacharelado,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,670.66
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11451,Direito,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,697.36
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11451,Direito,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,726.26
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11457,Ciências Contábeis,Bacharelado,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,573.04
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11457,Ciências Contábeis,Bacharelado,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,616.16
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11457,Ciências Contábeis,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,640.48
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,11457,Ciências Contábeis,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,666.32
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103307,Comunicação Social - Jornalismo,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,619.22
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103307,Comunicação Social - Jornalismo,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,604.44
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103307,Comunicação Social - Jornalismo,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,627.16
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103307,Comunicação Social - Jornalismo,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,667.76
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103309,Enfermagem,Bacharelado,Integral,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,572.52
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103309,Enfermagem,Bacharelado,Integral,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,626.1
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103309,Enfermagem,Bacharelado,Integral,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,651.16
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103309,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,675.56
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103311,Engenharia de Alimentos,Bacharelado,Integral,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,586.6
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103311,Engenharia de Alimentos,Bacharelado,Integral,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,612.28
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103311,Engenharia de Alimentos,Bacharelado,Integral,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,632.34
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,103311,Engenharia de Alimentos,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,657.38
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117760,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,543.82
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117760,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,588.28
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117760,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,610.1
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117760,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,630.44
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117778,Ciências Naturais,Licenciatura,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,538.58
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117778,Ciências Naturais,Licenciatura,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,584.22
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117778,Ciências Naturais,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,606.9
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS II - IMPERATRIZ,1117778,Ciências Naturais,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,617.12
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS III - BACABAL,1117740,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,578.48
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS III - BACABAL,1117740,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,561.28
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS III - BACABAL,1117740,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que tenham cursado o ensino médio integralmente em escolas públicas e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,595.26
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS III - BACABAL,1117740,CIÊNCIAS HUMANAS,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,604.96
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS III - BACABAL,1117769,Ciências Naturais,Licenciatura,Noturno,Ações Afirmativas,"Candidatos indígenas que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,569.66
2011/2,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,CAMPUS III - BACABAL,1117769,Ciências Naturais,Licenciatura,Noturno,Ações Afirmativas,"Candidatos negros (fenótipo) que tenham cursado integralmente o ensino médio em escolas públicas, ou em escola privada com mensalidade de até R$ 200,00, em 2010, ou que tenham sido beneficiários de bolsa integral por hipossuficiência econômica durante os três anos letivos do ensino médio, independente do ano de conclusão, e que não tenham concluído, não estejam cursando, nem estejam matriculados em qualquer curso de graduação de instituição pública ou privada.",0,561.16
